DATE,TLAACBW027SBOG,TLBACBW027SBOG,TOTBKCR,TOTLL
5/28/2003,7225.7902,6861.4017,5656.8799,4074.1538
6/4/2003,7246.144,6871.8644,5674.9704,4079.3787
6/11/2003,7302.2387,6927.1092,5682.2003,4091.4488
6/18/2003,7252.4991,6879.0159,5686.6193,4090.4315
6/25/2003,7291.6599,6906.4224,5682.6258,4088.0694
7/2/2003,7337.0786,6967.0111,5750.9199,4121.2212
7/9/2003,7320.145,6958.2188,5745.4445,4124.1675
7/16/2003,7300.8353,6939.4743,5703.8253,4126.1556
7/23/2003,7320.9001,6959.654,5730.0688,4126.7396
7/30/2003,7312.7134,6958.9041,5736.1598,4139.6831
8/6/2003,7340.0725,6992.536,5752.057,4159.2779
8/13/2003,7323.574,6967.4954,5729.4627,4161.2802
8/20/2003,7308.5522,6946.3871,5733.7754,4164.7045
8/27/2003,7259.6998,6902.5168,5719.934,4157.1039
9/3/2003,7315.9145,6973.6599,5742.3525,4172.2119
9/10/2003,7274.3477,6909.3946,5751.7649,4177.8645
9/17/2003,7250.2803,6886.3426,5734.6871,4169.9442
9/24/2003,7204.7921,6846.4707,5706.4502,4144.7283
10/1/2003,7312.3929,6939.2815,5717.8415,4142.4405
10/8/2003,7216.3378,6850.8427,5695.0712,4135.0911
10/15/2003,7280.3483,6906.7731,5710.5803,4135.1502
10/22/2003,7252.9648,6894.0079,5698.7297,4103.3682
10/29/2003,7236.5391,6866.4788,5686.1618,4094.93
11/5/2003,7243.8182,6881.8042,5721.2502,4129.3084
11/12/2003,7307.8735,6934.2069,5734.7078,4134.6524
11/19/2003,7271.2679,6899.0924,5722.5777,4118.781
11/26/2003,7284.7757,6918.3268,5726.7791,4122.5144
12/3/2003,7238.0215,6871.3228,5724.3883,4112.8683
12/10/2003,7275.3542,6893.6206,5738.4511,4123.4914
12/17/2003,7333.1011,6950.3838,5824.3067,4190.1656
12/24/2003,7345.6334,6949.6009,5815.1054,4187.7529
12/31/2003,7329.6176,6936.9005,5810.9936,4193.7902
1/7/2004,7352.1959,6967.9944,5805.4987,4195.0034
1/14/2004,7381.3462,6996.3278,5806.0923,4194.4717
1/21/2004,7412.5944,7030.9446,5829.3778,4206.8014
1/28/2004,7446.8672,7072.7802,5832.4013,4211.023
2/4/2004,7458.041,7083.4191,5832.9775,4211.4865
2/11/2004,7523.6,7156.1181,5851.1,4221.4948
2/18/2004,7602.5883,7205.9969,5948.5829,4243.9242
2/25/2004,7466.1379,7072.1878,5934.0513,4237.1672
3/3/2004,7498.6882,7111.6993,5937.5567,4242.9015
3/10/2004,7535.6218,7155.6708,5958.3599,4252.9029
3/17/2004,7555.7529,7164.3994,5965.8509,4263.4826
3/24/2004,7579.9906,7187.4484,5997.6889,4274.1125
3/31/2004,7600.7427,7199.0791,6018.1846,4289.8633
4/7/2004,7608.953,7176.3532,6005.0659,4299.686
4/14/2004,7654.6537,7220.18,6030.5884,4322.7398
4/21/2004,7661.2073,7221.5009,6047.7047,4328.328
4/28/2004,7652.0029,7216.3582,6048.3715,4334.708
5/5/2004,7640.9154,7208.7057,6062.0799,4346.5117
5/12/2004,7684.5756,7257.4459,6059.5762,4364.5739
5/19/2004,7661.7127,7227.2085,6065.1718,4379.6171
5/26/2004,7660.9122,7223.4439,6072.7268,4381.0866
6/2/2004,7686.3282,7269.9547,6069.9288,4388.0981
6/9/2004,7713.7178,7300.2059,6086.8092,4397.7952
6/16/2004,7726.4906,7313.7595,6105.9526,4407.3243
6/23/2004,7775.1322,7348.8795,6117.556,4410.1552
6/30/2004,7789.7392,7376.9449,6129.2611,4413.1453
7/7/2004,7863.3535,7445.9287,6126.0108,4421.1195
7/14/2004,7855.934,7442.202,6149.4554,4435.1026
7/21/2004,7859.9668,7443.9392,6143.4821,4438.514
7/28/2004,7838.2025,7423.6154,6122.5743,4433.5314
8/4/2004,7846.5177,7429.4005,6121.8105,4435.76
8/11/2004,7877.278,7456.3039,6152.3205,4450.5638
8/18/2004,7870.1269,7442.8799,6169.6067,4459.3774
8/25/2004,7872.8427,7435.4488,6182.9503,4478.5788
9/1/2004,7886.2305,7450.9502,6192.0148,4485.3615
9/8/2004,7909.3077,7464.4972,6202.1614,4484.1397
9/15/2004,7966.7756,7507.832,6234.8889,4504.4406
9/22/2004,7977.3056,7522.4603,6242.718,4518.6078
9/29/2004,7951.9075,7486.1783,6235.2207,4517.6174
10/6/2004,7928.5757,7445.0477,6237.3047,4517.6617
10/13/2004,7967.0512,7478.6359,6262.6974,4526.848
10/20/2004,7985.4065,7507.0824,6266.4319,4541.3128
10/27/2004,7975.9039,7502.327,6267.1898,4550.2155
11/3/2004,7983.7363,7507.1616,6271.1002,4559.4769
11/10/2004,8009.423,7538.2496,6281.38,4571.3399
11/17/2004,7952.6616,7476.5644,6292.1611,4579.3362
11/24/2004,8030.6702,7560.6694,6314.3986,4583.7716
12/1/2004,8043.7903,7572.7044,6335.9816,4595.9123
12/8/2004,8056.9607,7574.3926,6341.8723,4604.6033
12/15/2004,8056.7438,7565.302,6359.708,4621.1826
12/22/2004,8024.0591,7530.1907,6381.1561,4626.6898
12/29/2004,8010.5171,7507.6824,6399.7543,4654.8424
1/5/2005,8053.9985,7555.4511,6458.7191,4666.2534
1/12/2005,8069.9111,7571.2824,6478.2331,4678.8729
1/19/2005,8137.8407,7645.411,6508.0942,4685.8064
1/26/2005,8092.6763,7605.2622,6506.0007,4686.0663
2/2/2005,8142.2302,7665.082,6519.989,4690.9355
2/9/2005,8119.293,7627.7729,6521.1252,4690.9401
2/16/2005,8125.2153,7610.8446,6546.6042,4711.7755
2/23/2005,8233.4089,7714.8446,6587.3976,4737.8033
3/2/2005,8230.5966,7714.4513,6592.8359,4749.3745
3/9/2005,8223.5246,7703.1243,6604.1853,4758.5805
3/16/2005,8295.7853,7775.3876,6635.3209,4778.4826
3/23/2005,8313.3243,7786.8088,6649.7107,4791.2375
3/30/2005,8281.4918,7760.2049,6628.5332,4794.2717
4/6/2005,8272.8157,7736.3657,6642.8389,4810.3234
4/13/2005,8296.5288,7765.4265,6643.3874,4813.8165
4/20/2005,8322.8016,7783.5453,6680.7434,4835.4631
4/27/2005,8312.0569,7778.0948,6668.8121,4831.2812
5/4/2005,8314.0737,7779.1969,6671.0805,4821.6118
5/11/2005,8346.3091,7818.0188,6698.7391,4828.7155
5/18/2005,8365.1638,7816.3485,6712.4011,4844.7084
5/25/2005,8410.7239,7861.7712,6743.6217,4867.7151
6/1/2005,8453.746,7889.7923,6744.2917,4873.7957
6/8/2005,8465.3662,7900.0842,6755.8481,4880.8872
6/15/2005,8394.1831,7842.014,6697.9953,4897.3081
6/22/2005,8448.7997,7887.1116,6768.3264,4913.3949
6/29/2005,8418.1532,7873.5957,6775.2303,4911.8259
7/6/2005,8444.1879,7898.5339,6787.4258,4935.4401
7/13/2005,8453.9263,7917.7353,6823.5916,4951.8743
7/20/2005,8496.1852,7956.4139,6855.8057,4983.958
7/27/2005,8487.2002,7953.8323,6860.7021,5000.4294
8/3/2005,8547.5092,8017.1081,6874.8365,5011.8856
8/10/2005,8532.1066,8002.5053,6882.1523,5023.1308
8/17/2005,8545.2696,8005.7691,6902.5248,5039.5097
8/24/2005,8601.3611,8056.5923,6916.0902,5054.1758
8/31/2005,8614.2726,8076.0009,6905.8102,5051.6844
9/7/2005,8594.5144,8054.1684,6906.0461,5056.9781
9/14/2005,8611.222,8055.7028,6918.6856,5068.9767
9/21/2005,8634.9082,8088.0399,6956.8621,5087.8478
9/28/2005,8651.1286,8093.4715,6961.5733,5094.2651
10/5/2005,8614.7329,8055.9198,6961.3124,5097.5766
10/12/2005,8680.689,8111.511,6969.4362,5100.2218
10/19/2005,8683.1837,8122.2869,6990.2143,5113.2617
10/26/2005,8678.3758,8124.074,6981.057,5124.6723
11/2/2005,8677.0222,8118.2455,6961.81,5133.3645
11/9/2005,8657.7096,8104.1306,6966.8103,5142.8723
11/16/2005,8685.8081,8123.3143,6997.0701,5159.6002
11/23/2005,8722.6663,8164.5715,7018.3559,5178.5696
11/30/2005,8693.2693,8136.0444,7000.5833,5160.9442
12/7/2005,8736.9935,8166.4244,7048.2896,5193.7477
12/14/2005,8741.2351,8168.5827,7065.2196,5209.1147
12/21/2005,8802.0969,8227.6517,7075.1038,5213.5876
12/28/2005,8807.4229,8219.3921,7095.7362,5236.5606
1/4/2006,8829.4404,8247.4203,7085.0888,5231.186
1/11/2006,8797.9572,8214.0583,7092.2753,5236.0448
1/18/2006,8846.566,8252.3335,7122.2928,5247.4815
1/25/2006,8867.6054,8280.2236,7146.3554,5262.353
2/1/2006,8892.6933,8323.0322,7152.8548,5271.4147
2/8/2006,8871.5989,8304.2076,7140.6474,5268.1661
2/15/2006,8916.2052,8336.2343,7168.9453,5282.9192
2/22/2006,8920.1558,8328.669,7185.01,5296.0843
3/1/2006,8956.6155,8375.3522,7203.6012,5315.0876
3/8/2006,8932.7215,8343.3275,7184.6965,5306.7393
3/15/2006,8967.9825,8386.3733,7217.7356,5331.1822
3/22/2006,8983.3558,8384.534,7233.7304,5344.6411
3/29/2006,9008.806,8409.9774,7236.9259,5364.0782
4/5/2006,9035.8167,8437.0914,7259.3868,5374.1868
4/12/2006,9078.8486,8479.2494,7295.3723,5368.8855
4/19/2006,9097.7201,8488.5868,7333.5052,5402.4074
4/26/2006,9150.1966,8540.967,7339.5403,5417.9596
5/3/2006,9166.874,8563.6236,7354.6964,5424.3648
5/10/2006,9205.1087,8589.4927,7362.4492,5436.1429
5/17/2006,9213.4717,8590.5163,7391.4084,5455.9421
5/24/2006,9255.1908,8625.6415,7417.8494,5478.5187
5/31/2006,9267.875,8643.1991,7423.3464,5481.7573
6/7/2006,9230.9657,8604.7472,7417.1099,5491.2395
6/14/2006,9260.612,8653.9426,7438.6896,5497.4024
6/21/2006,9257.3916,8646.0607,7442.392,5503.6819
6/28/2006,9243.6019,8634.3014,7430.3654,5511.1989
7/5/2006,9266.2542,8658.2238,7436.1574,5515.7372
7/12/2006,9277.0249,8671.9261,7449.814,5515.784
7/19/2006,9337.1566,8727.8412,7485.8229,5541.7157
7/26/2006,9315.2109,8710.2763,7495.1391,5552.2169
8/2/2006,9311.2881,8723.7935,7504.694,5565.1119
8/9/2006,9302.3913,8712.6566,7494.8069,5552.4491
8/16/2006,9321.3021,8723.6026,7526.9844,5585.1005
8/23/2006,9377.8657,8770.6603,7550.4195,5599.2761
8/30/2006,9355.9514,8752.2199,7539.2454,5590.0932
9/6/2006,9355.4792,8739.9637,7537.8288,5589.8561
9/13/2006,9335.3254,8712.2518,7511.3412,5572.1846
9/20/2006,9332.5923,8703.5881,7545.5959,5607.6229
9/27/2006,9368.4944,8730.2346,7524.7991,5612.9774
10/4/2006,9580.5709,8908.4804,7672.5591,5708.0173
10/11/2006,9631.0834,8935.7615,7700.7616,5727.5065
10/18/2006,9543.9152,8859.8469,7703.858,5733.3529
10/25/2006,9562.8355,8884.4596,7706.7446,5745.6052
11/1/2006,9613.2231,8937.7426,7740.344,5754.8619
11/8/2006,9570.9477,8903.7733,7720.9577,5748.6437
11/15/2006,9595.1292,8927.535,7733.4289,5766.2297
11/22/2006,9654.7584,8977.9964,7769.318,5790.7494
11/29/2006,9684.8227,9011.1611,7781.4765,5808.5775
12/6/2006,9729.6173,9044.0033,7796.2739,5817.5144
12/13/2006,9702.8641,9010.7498,7798.3082,5809.727
12/20/2006,9761.1943,9063.4205,7874.3463,5876.7445
12/27/2006,9806.0985,9092.112,7877.6205,5880.7766
1/3/2007,9832.7855,9115.4134,7857.0408,5860.0548
1/10/2007,9793.8202,9072.5618,7871.8191,5866.7461
1/17/2007,9830.6479,9101.8182,7884.4989,5881.5042
1/24/2007,9835.3886,9096.93,7895.2627,5897.4667
1/31/2007,9862.7791,9157.3122,7911.4413,5900.5596
2/7/2007,9819.8193,9122.4238,7909.0377,5902.3745
2/14/2007,9866.9689,9163.9331,7930.0442,5924.9499
2/21/2007,9896.5653,9170.021,7942.6465,5940.0631
2/28/2007,9962.8599,9265.9778,7960.9637,5933.5364
3/7/2007,9907.8075,9209.0108,7942.1345,5919.5953
3/14/2007,9811.7804,9132.6609,7852.8293,5835.7571
3/21/2007,9793.599,9097.9707,7865.4166,5862.6225
3/28/2007,9873.9468,9181.5532,7895.6142,5871.0736
4/4/2007,9911.4241,9229.8221,7929.9415,5898.5024
4/11/2007,9929.4847,9248.4896,7947.8992,5915.1361
4/18/2007,9937.6539,9243.028,7951.0192,5923.2733
4/25/2007,9967.4885,9259.9416,7962.6704,5940.7704
5/2/2007,9957.1524,9260.0188,7964.5626,5949.6795
5/9/2007,9978.196,9269.5524,7968.4821,5955.2538
5/16/2007,9967.8835,9257.1021,7978.0893,5967.4561
5/23/2007,10008.7026,9288.1864,8004.1732,5974.1487
5/30/2007,10038.1775,9326.3686,8025.3226,5992.7339
6/6/2007,10028.8056,9321.5754,8016.2765,5997.5082
6/13/2007,10038.9182,9362.757,8030.836,6000.6436
6/20/2007,10076.7333,9395.7672,8080.9585,6041.9723
6/27/2007,10093.5178,9400.4666,8083.9744,6044.1641
7/4/2007,10161.0411,9466.9444,8109.5044,6064.7512
7/11/2007,10145.4058,9439.9046,8111.2682,6069.9779
7/18/2007,10161.1062,9457.8116,8122.4779,6072.8642
7/25/2007,10201.7124,9499.9094,8147.7942,6096.064
8/1/2007,10215.0261,9531.5534,8152.5188,6104.3091
8/8/2007,10217.8623,9530.8249,8171.0365,6120.9119
8/15/2007,10324.5165,9635.1036,8204.5473,6149.1301
8/22/2007,10366.2821,9659.6136,8264.9136,6193.1673
8/29/2007,10382.3154,9672.5854,8290.3567,6212.8876
9/5/2007,10412.2389,9692.869,8309.2909,6220.8697
9/12/2007,10487.2582,9754.4517,8347.175,6245.7319
9/19/2007,10430.0876,9686.3595,8351.1665,6272.3735
9/26/2007,10511.5659,9752.4309,8374.4657,6294.1355
10/3/2007,10485.6005,9759.7688,8360.6306,6268.341
10/10/2007,10557.0912,9790.6288,8396.9841,6290.0837
10/17/2007,10563.2219,9793.8969,8453.9552,6362.3398
10/24/2007,10654.8063,9891.7929,8476.3253,6381.8825
10/31/2007,10680.6043,9914.2332,8476.1011,6384.7864
11/7/2007,10705.6484,9952.4772,8490.5767,6393.4283
11/14/2007,10726.7686,9969.9469,8504.2695,6400.517
11/21/2007,10782.3404,10023.3559,8532.0602,6424.5436
11/28/2007,10765.4472,10010.4979,8541.8967,6430.0384
12/5/2007,10802.4367,10045.4546,8545.7499,6441.6628
12/12/2007,10753.6236,9993.3738,8554.3107,6442.1292
12/19/2007,10821.8111,10060.9472,8579.8287,6468.8931
12/26/2007,10851.7077,10060.7234,8587.1788,6488.818
1/2/2008,10901.3006,10114.899,8601.1139,6514.3483
1/9/2008,10891.1946,10058.2566,8599.5994,6510.8446
1/16/2008,10888.2578,10052.4482,8570.6463,6506.1576
1/23/2008,10993.1853,10147.9469,8606.5129,6539.9609
1/30/2008,10989.2635,10177.7983,8602.4337,6543.8641
2/6/2008,10968.1243,10178.2694,8610.8247,6535.5058
2/13/2008,10966.6461,10167.9605,8629.0839,6542.8455
2/20/2008,11006.2161,10182.6204,8659.0376,6575.6982
2/27/2008,11005.367,10205.1378,8666.6241,6586.8289
3/5/2008,11033.8006,10255.7684,8661.2383,6587.2016
3/12/2008,11091.2423,10313.539,8671.8121,6591.7872
3/19/2008,11160.7728,10381.4763,8713.5701,6628.6601
3/26/2008,11153.7108,10360.3959,8711.6289,6625.2941
4/2/2008,11068.9392,10296.3194,8677.8499,6615.1199
4/9/2008,11055.537,10275.1648,8686.2953,6620.1916
4/16/2008,11018.0447,10236.6903,8689.5435,6640.2992
4/23/2008,11071.9778,10264.4254,8714.2054,6637.7786
4/30/2008,11073.6166,10285.0644,8716.9351,6642.5566
5/7/2008,11017.9906,10214.6527,8702.7544,6629.6016
5/14/2008,10988.3863,10183.8571,8701.3519,6629.3276
5/21/2008,11049.0383,10230.524,8704.9824,6633.0452
5/28/2008,11021.8952,10222.9813,8690.0435,6613.082
6/4/2008,11007.219,10220.2487,8690.6516,6602.5187
6/11/2008,10980.1359,10215.7736,8697.1996,6614.9813
6/18/2008,11005.9861,10253.8012,8695.0747,6611.3335
6/25/2008,11014.8298,10239.8103,8692.5059,6606.0986
7/2/2008,11035.7009,10271.3123,8692.4609,6612.7623
7/9/2008,11029.2628,10229.8329,8691.957,6612.5877
7/16/2008,11051.2243,10255.3286,8705.354,6634.529
7/23/2008,11014.1664,10223.8089,8689.2203,6630.1917
7/30/2008,11031.4404,10263.0913,8692.4281,6624.715
8/6/2008,10988.9837,10239.3026,8674.8062,6623.4971
8/13/2008,11006.7496,10260.7246,8684.6872,6626.0996
8/20/2008,11021.1276,10259.6085,8690.6356,6639.391
8/27/2008,11012.445,10239.8939,8696.225,6644.6924
9/3/2008,11013.7741,10259.9236,8670.2242,6637.5033
9/10/2008,11002.3209,10227.4809,8669.1549,6631.2627
9/17/2008,11263.9317,10499.1609,8752.6411,6708.7631
9/24/2008,11286.4386,10491.1517,8830.8135,6736.3301
10/1/2008,11737.8883,10966.0518,9129.8943,6950.1567
10/8/2008,11788.6715,10977.2831,9126.5481,6953.8836
10/15/2008,11909.3033,11090.7435,9188.7794,7022.3988
10/22/2008,12021.7103,11217.4629,9248.3878,7003.9362
10/29/2008,12064.5434,11262.5092,9244.3258,7008.2851
11/5/2008,12007.4966,11229.0685,9167.6436,6972.3156
11/12/2008,12091.6066,11323.0091,9153.8393,6969.3751
11/19/2008,12063.4069,11300.0477,9057.2393,6941.2704
11/26/2008,12097.5581,11327.0609,9077.8081,6968.5356
12/3/2008,12239.9418,11452.7776,9067.7947,6954.3438
12/10/2008,12350.698,11541.807,9047.7637,6961.3079
12/17/2008,12373.3387,11568.3455,9032.1486,6954.6126
12/24/2008,12365.8838,11531.2402,9031.6605,6933.4758
12/31/2008,12259.4904,11480.3279,8996.932,6890.026
1/7/2009,12281.6746,11450.0518,8985.808,6879.5309
1/14/2009,12287.9009,11432.6704,9034.4628,6896.8772
1/21/2009,12279.8668,11435.7051,9060.642,6912.2194
1/28/2009,12149.5276,11292.6278,9060.2654,6907.9842
2/4/2009,12052.3989,11210.8469,9076.1869,6914.8758
2/11/2009,12011.8736,11156.96,9059.3851,6914.0529
2/18/2009,12055.9452,11191.1116,9079.0407,6916.9526
2/25/2009,12005.5733,11144.9403,9055.5672,6903.8261
3/4/2009,11985.1566,11137.9765,9060.9344,6892.3019
3/11/2009,12010.1283,11154.7659,9081.5847,6907.8395
3/18/2009,12057.0167,11218.0884,9021.6891,6843.6814
3/25/2009,12077.9271,11225.3272,9012.3445,6836.4373
4/1/2009,12069.9435,11222.8007,9004.6416,6829.5201
4/8/2009,12000.0255,11140.0644,8989.223,6824.255
4/15/2009,12042.9782,11194.7603,8978.9228,6817.0015
4/22/2009,12052.6366,11188.8997,8953.0762,6790.1563
4/29/2009,12068.3882,11194.7426,9052.8896,6882.9293
5/6/2009,12114.5907,11229.0485,9063.3272,6873.0842
5/13/2009,12102.8678,11227.0747,9024.2658,6836.3248
5/20/2009,12119.1764,11236.8908,9034.1538,6838.5568
5/27/2009,12036.5091,11182.0734,9043.4515,6853.2202
6/3/2009,12028.5181,11181.0643,9053.62,6834.4449
6/10/2009,12034.4764,11185.3805,9030.5539,6816.4395
6/17/2009,11959.369,11136.3819,9032.2819,6771.7863
6/24/2009,11943.7202,11094.7948,9023.4908,6767.9429
7/1/2009,11889.1575,11045.4777,9005.9514,6748.5547
7/8/2009,11907.9305,11023.5544,8993.6653,6726.6167
7/15/2009,11811.1484,10937.4154,8973.7851,6713.1055
7/22/2009,11794.2223,10892.5539,8947.9994,6694.4569
7/29/2009,11714.4111,10826.7815,8945.7342,6690.5993
8/5/2009,11676.9046,10819.9957,8946.9947,6671.7089
8/12/2009,11723.5795,10859.1772,8954.4084,6661.8413
8/19/2009,11758.4988,10880.3921,8912.1803,6624.9158
8/26/2009,11747.0876,10872.5129,8895.8197,6611.6712
9/2/2009,11712.2432,10863.7687,8876.2375,6586.2852
9/9/2009,11719.0992,10862.7934,8869.4768,6583.7684
9/16/2009,11703.6589,10822.6516,8857.8492,6561.9741
9/23/2009,11737.1237,10847.8011,8834.5687,6525.7967
9/30/2009,11583.1688,10680.4835,8779.666,6510.5163
10/7/2009,11693.1706,10761.4366,8763.0102,6499.518
10/14/2009,11748.3772,10794.4866,8762.4669,6479.4378
10/21/2009,11791.9979,10853.9943,8763.5553,6457.0745
10/28/2009,11748.0046,10815.3336,8739.8789,6451.6577
11/4/2009,11769.6709,10826.0031,8833.8077,6532.3252
11/11/2009,11711.2425,10790.127,8837.4173,6536.4672
11/18/2009,11738.601,10810.0904,8826.2088,6518.8155
11/25/2009,11768.7565,10849.0935,8798.2377,6509.5975
12/2/2009,11758.4621,10819.7836,8805.1926,6501.5567
12/9/2009,11744.2554,10777.7673,8810.4547,6490.3304
12/16/2009,11740.6713,10779.3489,8794.3098,6466.3794
12/23/2009,11730.4966,10769.2496,8748.7968,6426.0992
12/30/2009,11694.6009,10742.2689,8764.9626,6428.7755
1/6/2010,11663.856,10316.1273,8741.6784,6414.7684
1/13/2010,11721.406,10342.5848,8718.0928,6399.3609
1/20/2010,11670.5157,10290.5789,8718.5022,6397.3374
1/27/2010,11693.8081,10316.2869,8692.1369,6363.7747
2/3/2010,11674.5065,10343.0606,8678.814,6346.6132
2/10/2010,11717.5678,10340.7845,8681.6697,6347.0802
2/17/2010,11710.2113,10366.6416,8648.9087,6315.4292
2/24/2010,11703.0903,10366.7269,8625.9134,6302.505
3/3/2010,11669.3287,10344.2579,8609.978,6293.3756
3/10/2010,11652.4484,10330.895,8608.6199,6289.0662
3/17/2010,11581.0151,10333.218,8607.1228,6285.1727
3/24/2010,11562.857,10280.1511,8602.6075,6275.9844
3/31/2010,11813.901,10443.6783,9023.4408,6718.3286
4/7/2010,11880.1124,10548.585,9014.0171,6713.1784
4/14/2010,11838.479,10525.379,9033.438,6713.7096
4/21/2010,11823.0696,10510.8266,9026.9208,6702.2154
4/28/2010,11826.6345,10530.0116,9009.7485,6694.5017
5/5/2010,11813.1129,10464.7544,8980.9444,6670.3921
5/12/2010,11823.6265,10466.7696,8997.7884,6684.7843
5/19/2010,11828.4268,10449.6784,8979.3089,6668.3031
5/26/2010,11776.0401,10405.2841,8945.4556,6653.4409
6/2/2010,11700.8946,10366.817,8924.6802,6640.5881
6/9/2010,11762.2687,10404.9188,8938.0471,6642.8465
6/16/2010,11692.7001,10382.8602,8923.411,6640.885
6/23/2010,11768.1686,10454.9429,8928.2459,6634.453
6/30/2010,11672.825,10359.1652,8933.3232,6627.5063
7/7/2010,11748.9423,10424.8012,8932.6474,6622.5075
7/14/2010,11762.6591,10434.608,8958.541,6615.8249
7/21/2010,11807.5756,10465.5136,8984.8781,6610.5896
7/28/2010,11805.5468,10477.5142,8964.39,6597.0789
8/4/2010,11835.158,10500.3577,8982.2596,6607.1453
8/11/2010,11855.0484,10508.9655,9002.7229,6612.7008
8/18/2010,11831.1544,10500.9059,8983.8775,6600.9256
8/25/2010,11844.2211,10520.9458,8980.8166,6597.057
9/1/2010,11811.0815,10499.7436,8999.4964,6598.9492
9/8/2010,11831.7539,10505.7839,8998.2702,6597.1532
9/15/2010,11751.107,10439.4953,8984.7,6573.0768
9/22/2010,11769.3221,10462.8537,8980.2177,6554.5653
9/29/2010,11777.4047,10469.0775,8973.1294,6562.8896
10/6/2010,11869.2565,10546.7326,9003.7556,6571.614
10/13/2010,11900.2804,10546.8364,9000.1216,6557.2572
10/20/2010,11914.5126,10577.4694,9000.3605,6560.4425
10/27/2010,11875.814,10551.6508,9002.1593,6560.6148
11/3/2010,11869.1261,10537.6339,9020.0532,6564.8846
11/10/2010,11835.8029,10493.5569,9004.7179,6550.341
11/17/2010,11813.6561,10481.5785,9019.4993,6562.7447
11/24/2010,11834.1638,10488.4404,9016.008,6561.4817
12/1/2010,11824.3953,10472.0533,9022.2032,6565.809
12/8/2010,11869.7932,10512.5672,9020.6076,6572.6672
12/15/2010,11773.7169,10439.0302,8977.7919,6563.6263
12/22/2010,11813.5042,10483.6854,8967.8727,6545.3057
12/29/2010,11804.641,10473.9336,8958.2167,6542.6286
1/5/2011,11808.305,10463.3611,8940.6108,6522.2467
1/12/2011,11871.3896,10460.1079,8977.8258,6547.6337
1/19/2011,11851.785,10460.6643,8957.5404,6527.356
1/26/2011,11827.0839,10436.6451,8937.958,6507.7243
2/2/2011,11804.4594,10429.9009,8921.6511,6513.2335
2/9/2011,11881.0475,10487.368,8922.312,6505.7877
2/16/2011,11855.4715,10485.8255,8908.5071,6488.4479
2/23/2011,11931.931,10570.9815,8910.9491,6489.1031
3/2/2011,11929.1641,10560.937,8906.1576,6488.1856
3/9/2011,12029.5659,10669.0189,8914.386,6486.4104
3/16/2011,11974.2707,10643.6034,8908.4503,6476.4857
3/23/2011,12040.8484,10701.655,8909.5651,6477.2243
3/30/2011,12133.7224,10776.6174,8912.4801,6477.8725
4/6/2011,12197.8766,10840.5961,8922.4213,6488.1282
4/13/2011,12208.7013,10842.285,8923.5085,6474.5554
4/20/2011,12194.3547,10817.4513,8938.9483,6492.2932
4/27/2011,12179.5073,10807.9985,8930.0647,6486.39
5/4/2011,12211.0978,10807.1756,8929.4825,6487.102
5/11/2011,12234.7471,10824.4131,8937.9282,6496.0403
5/18/2011,12180.3032,10768.8847,8906.8132,6476.4191
5/25/2011,12237.8686,10825.5307,8922.0164,6486.8083
6/1/2011,12278.2269,10867.6302,8937.7066,6497.5147
6/8/2011,12334.8111,10896.3295,8930.6264,6486.9343
6/15/2011,12237.2997,10845.8651,8933.91,6497.1563
6/22/2011,12335.0787,10930.6591,8923.8269,6501.5857
6/29/2011,12333.9226,10934.6964,8915.2308,6495.7862
7/6/2011,12298.6141,10929.7281,8926.0932,6501.5887
7/13/2011,12320.9523,10947.9234,8948.8408,6512.3341
7/20/2011,12301.4902,10911.7832,8946.1131,6512.017
7/27/2011,12339.679,10962.2318,8956.0946,6521.7947
8/3/2011,12365.1809,10980.9204,8952.511,6518.4396
8/10/2011,12442.9333,11046.2532,8977.546,6532.6527
8/17/2011,12436.5604,11036.5779,8993.2257,6535.0723
8/24/2011,12408.9985,11009.9912,8994.3988,6535.3021
8/31/2011,12394.4268,10998.5372,8998.0125,6539.0933
9/7/2011,12391.3215,11004.4006,9007.1582,6541.7921
9/14/2011,12452.5732,11047.7904,9003.8524,6531.7143
9/21/2011,12439.5626,11045.3368,9005.2521,6536.0652
9/28/2011,12486.9279,11085.7734,9006.6495,6547.1074
10/5/2011,12529.6013,11119.9547,9018.3646,6561.1028
10/12/2011,12474.086,11060.6341,9034.7385,6569.4283
10/19/2011,12474.4282,11063.7852,9040.6351,6571.9932
10/26/2011,12488.1834,11088.1068,9057.7923,6577.0331
11/2/2011,12448.0524,11050.9392,9079.3746,6593.0887
11/9/2011,12498.1354,11098.2734,9074.6097,6605.8072
11/16/2011,12482.5472,11084.5942,9093.0778,6615.5258
11/23/2011,12441.9666,11033.034,9093.0807,6595.3939
11/30/2011,12449.894,11032.8667,9098.9933,6603.573
12/7/2011,12480.7843,11051.2435,9093.3822,6613.4611
12/14/2011,12555.8538,11126.5949,9100.0641,6607.9779
12/21/2011,12508.9195,11085.7192,9092.009,6601.4935
12/28/2011,12596.3462,11191.7239,9113.5364,6617.1986
1/4/2012,12625.8294,11218.2629,9155.8034,6639.1837
1/11/2012,12579.6019,11126.9071,9178.7673,6646.6318
1/18/2012,12533.8226,11092.8952,9150.6543,6635.2575
1/25/2012,12572.9251,11123.5791,9157.3928,6631.3636
2/1/2012,12684.9814,11208.5637,9248.3471,6708.7433
2/8/2012,12685.7862,11198.2563,9249.9706,6702.974
